timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1756366725.107658,-10.25390625,10.25390625,-7.32421875,-24.4140625
1756366725.1116345,5.859375,13.18359375,-2.9296875,-17.578125
1756366725.11561,-59.5703125,11.23046875,2.9296875,-32.2265625
1756366725.1195862,-88.8671875,4.39453125,3.90625,-35.64453125
1756366725.1235623,-11.71875,-4.8828125,-7.8125,-20.5078125
1756366725.1275384,20.99609375,-6.8359375,-3.90625,-20.99609375
1756366725.1315143,-52.734375,-3.90625,-6.8359375,-23.4375
1756366725.1354904,-87.890625,-11.23046875,-12.6953125,-33.69140625
1756366725.1394663,-25.390625,-4.8828125,-1.953125,-33.203125
1756366725.1434426,8.30078125,-6.34765625,-10.25390625,-43.45703125
1756366725.1474185,-38.0859375,-3.90625,-11.23046875,-39.0625
1756366725.1513946,-70.3125,17.578125,-0.48828125,-20.5078125
1756366725.1553707,-40.52734375,11.23046875,-8.30078125,-17.08984375
1756366725.1603107,20.5078125,9.27734375,-11.71875,-13.18359375
1756366725.165251,-7.32421875,5.859375,-18.5546875,-24.90234375
1756366725.170191,-71.77734375,-6.8359375,-18.5546875,-40.52734375
1756366725.175131,-63.96484375,-6.8359375,-12.6953125,-35.15625
1756366725.1800714,-2.9296875,-8.7890625,-12.20703125,-16.11328125
1756366725.1850114,8.7890625,-7.32421875,-25.390625,-11.23046875
1756366725.1899514,-62.5,-13.18359375,-30.76171875,-25.390625
1756366725.1948917,-91.796875,-14.6484375,-24.4140625,-52.24609375
1756366725.1998315,-19.53125,-0.9765625,-21.484375,-40.0390625
1756366725.2047718,-13.18359375,-3.41796875,-23.4375,-17.08984375
1756366725.209712,-95.703125,-3.90625,-27.34375,-35.15625
1756366725.214652,-104.00390625,-5.37109375,-29.296875,-42.96875
1756366725.2183883,-35.15625,-7.32421875,-29.296875,-39.0625
1756366725.2221246,19.53125,-12.6953125,-29.296875,-35.15625
1756366725.225861,-20.99609375,-22.94921875,-31.73828125,-38.57421875
1756366725.229597,-86.42578125,-9.27734375,-28.80859375,-46.38671875
1756366725.2333336,-57.12890625,9.27734375,-20.01953125,-45.41015625
1756366725.2370698,8.7890625,1.953125,-17.08984375,-45.41015625
1756366725.240806,-6.8359375,1.46484375,-15.13671875,-42.96875
1756366725.2445424,-91.796875,-1.953125,-18.5546875,-35.64453125
1756366725.2482786,-83.49609375,-6.8359375,-20.99609375,-33.69140625
1756366725.252015,4.8828125,-1.46484375,-19.53125,-32.2265625
1756366725.2557514,14.6484375,-4.39453125,-9.765625,-31.73828125
1756366725.2594876,-62.5,-6.8359375,-6.8359375,-41.50390625
1756366725.26318,-83.984375,-1.953125,-19.04296875,-31.25
1756366725.2668724,-7.32421875,-0.48828125,-14.6484375,-1.953125
1756366725.2705648,23.4375,3.41796875,-5.37109375,5.859375
1756366725.2742572,-19.53125,0.48828125,-13.671875,-4.8828125
1756366725.2779496,-56.15234375,-13.671875,-20.99609375,-14.6484375
1756366725.281642,-32.71484375,-5.37109375,-27.83203125,-30.76171875
